ID,PO_/_SO_#,ASN/DN_#,Country,Fulfill_Via,Vendor_INCO_Term,Shipment_Mode,Sub_Classification,Item_Description,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_(Kilograms),Freight_Cost_(USD),Line_Item_Insurance_(USD),Days_to_Process
85191,SO,DN,Ethiopia,From RDC,N/A - From RDC,Air,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,10158,42866.76,4.22,0.14,Yes,,0.0,70.73,9
85192,SO,DN,Belize,From RDC,N/A - From RDC,Air,Pediatric,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",240,300,630.0,2.1,0.01,Yes,,1959.61,1.04,14
85193,SO,DN,Ghana,From RDC,N/A - From RDC,Air,Adult,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",30,10914,70067.88,6.42,0.21,Yes,611.0,226.25,115.61,44
85194,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Stavudine 30mg, capsules, 60 Caps",60,420,588.0,1.4,0.02,Yes,36.0,843.36,0.97,218
85195,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Air,Pediatric,"Lamivudine/Stavudine 60/12mg, dispersible tablets, 60 Tabs",60,5287,17447.1,3.3,0.06,Yes,357.0,2001.46,37.62,295
85196,SO,DN,Haiti,From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,3100,6045.0,1.95,0.01,Yes,1156.0,14661.14,13.03,277
85198,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,23147,259709.34,11.22,0.19,No,2304.0,,428.52,132
85200,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",60,9226,49635.88,5.38,0.09,No,2343.0,,81.9,261
85201,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,659,1285.05,1.95,0.01,No,2361.0,,2.12,40
85202,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",30,3428,68285.76,19.92,0.66,Yes,396.0,1047.17,112.67,295
85203,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Pediatric,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",60,24940,105995.0,4.25,0.07,Yes,1456.0,2326.77,228.53,373
85204,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Pediatric,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",240,808,10100.0,12.5,0.05,Yes,298.0,1360.32,16.66,175
85205,SO,DN,Swaziland,From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,8277,21354.66,2.58,0.04,No,2388.0,,35.24,34
85206,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,8640,129945.6,15.04,0.25,Yes,777.0,3274.41,214.41,181
85207,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,1458,3397.14,2.33,0.04,Yes,79.0,1078.61,5.61,174
85208,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Pediatric,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",60,9940,42245.0,4.25,0.07,Yes,562.0,6614.27,69.7,112
85209,SO,DN,Haiti,From RDC,N/A - From RDC,Air,Pediatric,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",240,320,4000.0,12.5,0.05,Yes,122.0,2053.52,6.6,223
85210,SO,DN,Rwanda,From RDC,N/A - From RDC,Truck,Adult,"Didanosine 400mg, delayed-release capsules, 30 Caps",30,263,5260.0,20.0,0.67,Yes,21.0,14622.43,8.68,37
85211,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,5111,35879.22,7.02,0.12,No,2434.0,,59.2,125
85212,SO,DN,Kenya,From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,4000,7800.0,1.95,0.01,Yes,1496.0,5752.74,10.94,10
85213,SO,DN,Rwanda,From RDC,N/A - From RDC,Air,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,90,631.8,7.02,0.12,No,2439.0,,1.04,112
85214,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",60,4669,13773.55,2.95,0.05,No,2441.0,,22.73,324
85215,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,129958,1458128.76,11.22,0.19,Yes,18907.0,15322.73,2405.91,197
85216,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Adult,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",30,11520,103334.4,8.97,0.3,No,2459.0,,170.5,165
85217,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,13590,95401.8,7.02,0.12,No,2459.0,,157.41,165
85219,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Pediatric,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",240,284,525.4,1.85,0.01,Yes,103.0,1783.38,0.87,152
85220,SO,DN,Haiti,From RDC,N/A - From RDC,Air,Pediatric,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",240,4000,8400.0,2.1,0.01,Yes,1587.0,16163.28,13.86,253
85221,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,254,2794.0,11.0,0.18,No,2495.0,,3.92,85
85222,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,17,248.71,14.63,0.24,No,2496.0,,0.35,85
85223,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",120,9,303.66,33.74,0.28,No,2497.0,,0.43,85
85224,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,400,1032.0,2.58,0.04,No,2499.0,,1.45,85
85226,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,463,902.85,1.95,0.01,No,2505.0,,1.27,114
85227,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,620,1209.0,1.95,0.01,No,2506.0,,1.7,114
85228,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,151,294.45,1.95,0.01,No,2509.0,,0.41,144
85229,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,19,115.52,6.08,0.2,No,2509.0,,0.16,144
85230,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,105,737.1,7.02,0.12,No,2510.0,,1.03,123
85232,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,41998,81896.1,1.95,0.01,Yes,12489.0,9458.64,135.13,409
85233,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",60,13212,71080.56,5.38,0.09,No,2519.0,,117.28,393
85234,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,73,170.09,2.33,0.04,Yes,5.0,491.43,0.24,122
85235,SO,DN,Haiti,From RDC,N/A - From RDC,Air,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,2250,32917.5,14.63,0.24,No,2535.0,,46.15,83
85236,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Pediatric,"Efavirenz 200mg, capsule, 90 Caps",90,6510,57743.7,8.87,0.1,Yes,830.0,1698.83,95.28,203
85237,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,47614,196169.68,4.12,0.14,Yes,3453.0,9657.88,275.03,105
85238,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,39402,276602.04,7.02,0.12,No,2558.0,,456.39,176
85239,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Pediatric,"Efavirenz 200mg, capsule, 90 Caps",90,1530,13571.1,8.87,0.1,Yes,233.0,25231.96,19.03,70
85240,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",30,3000,16500.0,5.5,0.18,Yes,188.0,25231.96,23.13,70
85241,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,19501,45437.33,2.33,0.04,Yes,2046.0,25231.96,63.7,70
85242,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Pediatric,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",60,11262,47863.5,4.25,0.07,Yes,641.0,3279.25,78.97,233
85243,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",30,54850,492004.5,8.97,0.3,Yes,2236.0,5447.21,811.81,153
85244,SO,DN,Burundi,From RDC,N/A - From RDC,Air,Adult,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",120,240,8097.6,33.74,0.28,No,2594.0,,11.35,100
85245,SO,DN,Uganda,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,2900,23200.0,8.0,0.13,No,2597.0,,32.53,17
85246,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,10440,152737.2,14.63,0.24,No,2601.0,,252.02,234
85247,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,78082,474738.56,6.08,0.2,No,2605.0,,783.32,189
85248,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",60,7150,21092.5,2.95,0.05,No,2605.0,,34.8,189
85249,SO,DN,Uganda,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,12762,140382.0,11.0,0.18,No,2607.0,,231.63,174
85250,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,15000,219450.0,14.63,0.24,Yes,1677.0,8510.81,307.67,162
85251,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",60,4666,25103.08,5.38,0.09,Yes,346.0,3580.36,41.42,280
85252,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",60,71030,382141.4,5.38,0.09,No,2621.0,,630.53,216
85253,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,96655,773240.0,8.0,0.13,No,2624.0,,1275.85,216
85254,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,136109,955485.18,7.02,0.12,No,2624.0,,1576.55,216
85255,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,109226,450011.12,4.12,0.14,Yes,6636.0,10598.2,630.92,105
85256,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,326131,3587441.0,11.0,0.18,Yes,46522.0,27441.22,5029.59,144
85257,SO,DN,Dominican Republic,From RDC,N/A - From RDC,Air,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,1005,2341.65,2.33,0.04,Yes,544.0,4392.94,3.28,25
85258,SO,DN,Dominican Republic,From RDC,N/A - From RDC,Air,Adult,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",30,330,7425.0,22.5,0.75,No,2639.0,,10.41,37
85259,SO,DN,Libya,From RDC,N/A - From RDC,Air,Adult,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",30,368,2024.0,5.5,0.18,No,2641.0,,2.84,49
85260,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,39680,219827.2,5.54,0.18,Yes,3329.0,27441.25,308.2,60
85261,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,17422,71778.64,4.12,0.14,No,2655.0,,118.43,234
85262,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air,Adult,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",30,1620,36450.0,22.5,0.75,No,2652.0,,51.1,201
85263,SO,DN,Haiti,From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,50928,282141.12,5.54,0.18,Yes,5456.0,53775.56,395.56,169
85264,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,7452,97993.8,13.15,0.22,Yes,737.0,4496.13,137.39,225
85265,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",60,7150,21092.5,2.95,0.05,No,2693.0,,34.8,267
85266,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,11574,119096.46,10.29,0.17,No,2693.0,,196.51,267
85267,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,1200,2928.0,2.44,0.04,No,2697.0,,4.11,162
85268,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,1440,11203.2,7.78,0.13,No,2697.0,,15.71,162
85269,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air Charter,Adult,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",60,3136,94080.0,30.0,0.5,Yes,478.0,2330.22,131.9,137
85270,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Pediatric,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",240,230,425.5,1.85,0.01,Yes,83.0,1075.62,0.6,40
85271,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,181926,443899.44,2.44,0.04,Yes,11438.0,4496.15,622.35,179
85272,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,20000,46600.0,2.33,0.04,Yes,2238.0,17090.0,65.33,178
85273,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,27911,154626.94,5.54,0.18,Yes,11969.0,17090.0,216.79,94
85274,SO,DN,Libya,From RDC,N/A - From RDC,Air,Adult,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",30,2816,15488.0,5.5,0.18,Yes,231.0,1474.9,21.71,89
85275,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Air,Adult,"Abacavir/Lamivudine/Zidovudine 300/150/300mg, tablets, 60 Tabs",60,1840,55200.0,30.0,0.5,No,2716.0,,77.39,235
85276,SO,DN,Uganda,From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,36000,87840.0,2.44,0.04,No,2724.0,,123.15,40
85277,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,732,1705.56,2.33,0.04,Yes,57.0,21347.13,2.39,214
85278,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,17422,66377.82,3.81,0.13,No,2742.0,,109.52,293
85279,SO,DN,Uganda,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,834,1851.48,2.22,0.04,No,2744.0,,2.6,157
85280,SO,DN,Uganda,From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,26574,206745.72,7.78,0.13,Yes,2369.0,19980.62,289.86,90
85281,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,27452,355777.92,12.96,0.22,No,2763.0,,498.8,146
85282,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Pediatric,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",240,608,7600.0,12.5,0.05,Yes,223.0,2641.45,10.66,223
85283,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Pediatric,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",60,38347,105837.72,2.76,0.05,Yes,1502.0,6900.62,148.38,189
85284,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,25712,198496.64,7.72,0.13,No,2764.0,,278.29,145
85287,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Pediatric,"Didanosine 200mg, delayed-release capsules, 30 Caps",30,2528,27808.0,11.0,0.37,Yes,740.0,4754.52,38.99,118
85288,SO,DN,Rwanda,From RDC,N/A - From RDC,Air,Adult,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",120,7541,223816.88,29.68,0.25,Yes,2003.0,32401.62,313.79,49
85289,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,12156,30511.56,2.51,0.04,No,2773.0,,42.78,145
85291,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,10963,26530.46,2.42,0.04,No,2803.0,,43.78,336
85292,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,17422,66377.82,3.81,0.13,No,2804.0,,109.52,336
85293,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Adult,"Stavudine 15mg, capsules, 60 Caps",60,25,33.0,1.32,0.02,Yes,5.0,931.34,0.05,55
85294,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Pediatric,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",240,366,768.6,2.1,0.01,No,2811.0,,1.08,55
85295,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Adult,"Zidovudine 300mg, tablets, 60 Tabs",60,1652,11167.52,6.76,0.11,No,2811.0,,15.66,55
85296,SO,DN,Guyana,From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,288,561.6,1.95,0.01,No,2811.0,,0.79,55
85297,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,298,3862.08,12.96,0.22,No,2812.0,,5.41,275
85298,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,525,2000.25,3.81,0.13,No,2812.0,,2.8,275
85299,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Pediatric,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",240,80,1000.0,12.5,0.05,Yes,29.0,588.72,1.4,119
85300,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,17124,66954.84,3.91,0.13,No,2833.0,,93.87,133
85301,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Pediatric,"Efavirenz 200mg, capsule, 90 Caps",90,3400,28084.0,8.26,0.09,No,2837.0,,39.37,139
85302,SO,DN,Uganda,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,22783,55134.86,2.42,0.04,Yes,1285.0,6265.36,77.3,69
85303,SO,DN,Uganda,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,26432,63965.44,2.42,0.04,Yes,1499.0,10915.97,89.68,86
85304,SO,DN,Rwanda,From RDC,N/A - From RDC,Air,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,50400,197064.0,3.91,0.13,Yes,3090.0,16603.9,276.28,114
85305,SO,DN,South Sudan,From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,300,726.0,2.42,0.04,No,2857.0,,1.02,47
85306,SO,DN,Rwanda,From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",30,11492,63665.68,5.54,0.18,No,2859.0,,89.26,160
85307,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,17520,171871.2,9.81,0.16,Yes,9370.0,3855.94,240.96,104
85308,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,8586,19060.92,2.22,0.04,No,2862.0,,26.72,104
85309,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,69737,168763.54,2.42,0.04,Yes,4028.0,8751.99,236.61,143
85310,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,56228,204669.92,3.64,0.12,Yes,6242.0,17129.96,286.95,188
85311,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Adult,"Efavirenz 600mg, tablets, 30 Tabs",30,23705,86286.2,3.64,0.12,No,2880.0,,120.97,188
85312,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,50000,122000.0,2.44,0.04,Yes,7567.0,16697.66,171.04,175
85313,SO,DN,Nigeria,From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,11597,89528.84,7.72,0.13,No,2900.0,,125.52,167
85314,SO,DN,Nigeria,From RDC,N/A - From RDC,Air,Adult,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",120,51861,1384688.7,26.7,0.22,Yes,14647.0,15459.09,1941.33,168
85315,SO,DN,Côte d'Ivoire,From RDC,N/A - From RDC,Truck,Pediatric,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",60,15120,41731.2,2.76,0.05,Yes,959.0,4424.91,58.51,200
85316,SO,DN,Zambia,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,876,1892.16,2.16,0.04,Yes,44.0,3951.02,2.65,263
85317,SO,DN,Nigeria,From RDC,N/A - From RDC,Air,Pediatric,"Efavirenz 200mg, scored tablets, 90 Tabs",90,6654,48574.2,7.3,0.08,Yes,465.0,51090.0,68.1,195
85318,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,16971,131016.12,7.72,0.13,Yes,1464.0,8000.72,183.68,212
85319,SO,DN,Uganda,From RDC,N/A - From RDC,Air,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,2131,4602.96,2.16,0.04,Yes,117.0,2005.48,6.45,115
85320,SO,DN,Tanzania,From RDC,N/A - From RDC,Truck,Adult,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",120,574,15325.8,26.7,0.22,Yes,4758.0,6031.15,21.49,192
85321,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",60,84875,816497.5,9.62,0.16,Yes,18031.0,7433.02,1144.73,197
85323,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Abacavir 300mg, tablets, 60 Tabs",60,155,2008.8,12.96,0.22,No,2981.0,,2.48,299
85324,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Pediatric,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",240,7003,13655.85,1.95,0.01,No,2981.0,,16.89,299
85325,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,170,392.7,2.31,0.04,No,2981.0,,0.49,299
85326,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Nevirapine 200mg, tablets, 60 Tabs",60,131487,318198.54,2.42,0.04,No,2989.0,,446.11,153
85328,SO,DN,Nigeria,From RDC,N/A - From RDC,Air Charter,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,22790,165683.3,7.27,0.12,Yes,22259.0,29780.5,232.29,186
85330,SO,DN,Mozambique,From RDC,N/A - From RDC,Truck,Adult,"Lamivudine 150mg, tablets, 60 Tabs",60,1458,2901.42,1.99,0.03,No,3012.0,,3.59,130
85331,SO,DN,"Congo, DRC",From RDC,N/A - From RDC,Air,Adult,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",60,1296,9421.92,7.27,0.12,No,3017.0,,11.65,261
85332,SO,DN,Uganda,From RDC,N/A - From RDC,Air,Adult,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",30,14704,178065.44,12.11,0.4,No,3034.0,,220.27,78
85333,SO,DN,Zimbabwe,From RDC,N/A - From RDC,Truck,Adult,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",30,810,11307.6,13.96,0.47,Yes,52.0,1600.0,15.85,186
